Age,AnnualIncome,CreditScore,Experience,LoanAmount,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
16.0,168636.0,562.0,-20.0,34782.0,-129.0,0.3552290760879291,0.2175080708710156,15453.0,1639.35,13939.0,5554.0,10256.32272380971,0.459967513315506,82922.13,0.3024053502045957,0.25290059277755184,349.9949757257945,0.9573097665128611,69.04584436434462,1
46.0,45098.71,613.0,23.0,12648.0,299.6,0.153657113448369,0.3438646420221292,2266.0,1344.53,25164.0,36282.0,3710.25,0.7801071390232356,6932.0,0.2411479999999999,0.2427132178851327,310.0847435991121,0.1078322872041269,56.0,0
46.0,40998.0,576.0,26.0,31818.14,463.0,0.1263456167828552,0.7110837126016447,2493.0,1645.36,16901.0,30888.0,3416.5,0.4978172523342333,7970.0,0.236172,0.24153231501856923,960.7096341553024,0.4167158302810778,59.50985506648712,0
76.0,116393.0,596.0,50.0,59581.0,437.94,0.2884886563663097,0.44191522605065126,19543.0,651.0,271680.0,100219.0,5617.373805746884,0.5153434077571604,122338.42,0.1773317120413356,0.3424608063374542,1331.9369488788911,0.8037191380259168,49.98332453209255,0
80.0,48462.0,656.0,61.0,29111.0,477.0,0.353579875365987,0.2842673053306766,3972.0,764.73,45290.0,66211.0,4038.5,0.8863451980299596,5097.0,0.216111,0.23174014116053496,680.4873932461569,0.2866131962971788,47.0,0
45.15,37268.0,535.0,23.0,26549.0,468.65,0.1098719155051626,0.1041444162817191,6339.33,2447.0,29282.0,10542.0,3123.7374999999993,0.9183330891399824,18343.87,0.2540489999999999,0.2238586816278152,905.3800452398245,0.5062162317233077,56.0,0
39.73,123203.9,628.0,18.0,20367.0,338.0,0.218746724578068,0.314813123032829,2369.0,1188.0,149155.0,52247.0,10501.841178088396,0.9098410543966694,96908.0,0.20655010416703096,0.20137795126845798,601.170280360447,0.0954856377047365,39.08799999999999,1
51.0,16619.0,602.28,29.0,22186.0,359.5,0.2792761892263658,0.19789954918818656,6408.51,2098.0,54770.0,43575.0,1384.9166666666667,0.7843475856359179,26458.77,0.20756853598389075,0.2002166024703091,753.0754761463592,0.7383302926502614,49.0,0
47.0,30548.0,521.54,24.58,24669.57,920.0,0.21727349257479386,0.2318530024415063,5518.6,2417.0,21711.0,32491.04,2708.9335266039584,0.711992803188666,9033.95,0.30228,0.3115623202919041,654.4659852730042,0.618488667777794,52.0,0
36.0,108416.0,579.64,9.0,48307.0,292.0,0.0425805056103703,-0.2343059409365426,2938.84,938.66,-150299.0,5965.0,7300.770017869498,0.7858165455204054,58509.81,0.2538897168795902,0.24946488815866502,2994.1951834251167,0.6955344088391971,50.86519252900836,0
48.51,56255.0,571.0,28.0,14526.0,573.0,0.0985992669510242,0.0093003330729739,23933.0,658.0,83835.94,44654.0,4687.916666666667,0.7498457630545147,53576.93,0.204026,0.2069037610684566,744.2206980295687,0.2809821060591027,38.86294708850685,1
30.0,35795.0,510.0,6.0,18086.0,239.0,0.0966267479022237,0.404420977052225,1038.0,2702.39,165933.0,34105.0,2982.9166666666665,0.8111418756881282,131828.0,0.248086,0.2541070456439663,715.6642372405776,0.3200438845337877,52.0,0
37.0,20882.0,565.97,13.65,23838.0,459.46,0.3272863823016003,0.22514997937340808,3169.14,536.0,144098.0,24772.43,1740.1666666666667,0.7844869387345216,88077.0,0.235838,0.2183961233627674,748.9677587509717,0.8159952641036137,53.67355435949301,0
34.0,21573.0,522.0,11.61,12419.0,194.0,0.432945634647089,0.4087024481540232,2935.0,229.0,51753.0,3910.0,1797.75,0.8077306923376883,47843.0,0.246419,0.2519631646840611,399.2086431943682,0.42681484953116117,59.0,0
40.0,86157.0,535.0,15.0,16775.0,370.0,0.2801244623624745,0.3294150353121829,7118.65,4485.0,124250.8,33353.0,7179.75,0.8526494039878054,73344.0,0.25491383672004037,0.2384193557901897,568.3746494125232,0.11729537095830572,43.699089211569344,1
67.0,29708.0,626.0,42.0,44904.0,631.0,0.3895091098283876,0.1390383949919657,2709.21,1992.44,98472.0,15326.0,2475.6666666666665,0.7511872487094747,83146.0,0.276904,0.3310455667053086,1307.9855698080833,0.7233379300838526,50.996487812013314,0
12.0,172945.0,546.0,-21.0,20677.0,-125.0,0.2112116707022626,0.7406576291331481,8136.08,5214.0,286093.0,-32691.0,12501.473797886574,0.853444466213955,141597.34,0.3067022943487408,0.0954602410558806,1394.8708669676143,0.2922792561390123,51.23520664606649,0
48.0,34334.0,574.0,24.0,36663.13,572.0,0.0401105443376594,0.42666550511009116,7826.0,502.0,52726.97,13229.0,2932.25,0.7158706722851017,45062.65,0.290538,0.2971758023996549,1624.4792622655334,1.1900871419679109,59.0,0
20.0,53299.0,544.0,0.0,36261.0,463.25,0.1186838574631247,0.29804543764641184,3678.0,1968.0,175920.0,10093.0,4441.583333333333,0.7917061644382016,165827.0,0.2617030536567537,0.2819084233380511,1503.6261624522729,0.4803751280404375,54.0,0
34.0,54605.0,614.0,11.0,12604.0,462.0,0.5457376738243693,0.2270988899329032,5395.0,399.0,87165.1,59277.0,4550.416666666667,0.8394215468961569,12818.93,0.180604,0.1572290460425053,615.463594081527,0.2367835020415405,40.0,1
33.0,-27495.0,640.0,17.0,15853.13,357.11,0.7550461668869014,-0.2921268492689143,6644.88,-2784.0,277292.0,122155.0,-3151.144880235409,0.7987333486812535,-188849.0,0.316613353113719,0.3674445327121476,-84.84280020178167,0.332399307518311,59.47497632413113,0
40.0,37426.0,601.0,19.0,38810.0,153.0,0.3021094924305515,0.2375003064672407,3940.61,1145.0,51370.93,1466.0,3118.8333333333335,0.6122977615148223,38419.46,0.22515330116229557,0.22257174521327852,1558.8299870773983,0.6892533985502858,47.0,0
36.57,-45705.0,548.97,-18.0,142.0,455.0,0.6541384636494488,0.22632351391030897,-5662.0,-143.0,152755.0,105685.0,-2532.264160136446,1.028257336695201,-12245.61,0.3498428040264315,0.2075537366217622,129.63910288979184,0.0722349898747773,59.024681009634854,0
31.0,34589.0,494.67,10.0,91631.0,285.0,0.2709529510372277,0.17205624198429081,1087.72,2521.57,72147.0,41898.89,2882.4166666666665,0.913455211747474,11342.86,0.374131,0.3961850643979974,3527.670993195453,1.322734161679882,52.0,0
39.0,56584.0,615.0,24.0,-8595.0,794.7,-0.1608049907204268,0.5303071751596833,8146.66,1269.0,422240.0,-81566.0,4537.079970025504,0.819141858157171,265381.93,0.2068944867767597,0.19526546991589697,-226.77575297687753,0.9183116665307688,40.8,1
31.0,32777.0,537.0,9.0,27822.0,418.68,0.3132684195484376,0.2064896020291528,5749.68,4937.0,125236.64,5740.0,2709.365372657558,0.8247088104386914,114409.0,0.25013590251935913,0.2260003462978678,998.1070862245778,0.47906072847327885,55.0,0
42.0,70901.0,575.0,19.87,20087.0,582.0,0.4906214976465529,0.328179015710244,4065.33,522.0,44603.82,19402.0,5908.416666666667,0.8960520067181497,23706.0,0.237587,0.2388286071848654,712.0521639576873,0.1960757416358257,61.0,0
40.0,52184.0,574.0,19.0,38284.0,356.0,0.2773966661731505,0.1463717864147254,7697.0,4696.0,135135.0,52369.0,4348.666666666667,0.9144261805436192,82766.0,0.246284,0.2282540717919997,1300.643317632982,0.3631916240297482,53.0,0
30.98,136107.0,517.87,-12.0,23556.3,453.82,0.3897840828981841,0.32207364536210265,2133.84,706.39,100598.54,132136.0,8661.857522204053,0.8350160519916047,-285701.0,0.3486054705385675,0.3246016915333854,-643.7505639686941,0.40870213681731526,72.87324518847772,0
40.95,23589.11,583.35,17.24,17067.0,421.04,0.1846329506343811,0.4103191980213574,5554.34,3206.0,48816.98,91806.0,1990.0833333333333,0.5809631132959967,5423.0,0.222567,0.2192841806674495,470.677622043141,0.5772007648137722,59.06313485243206,0
47.0,44248.0,550.0,24.87,21565.0,426.44,0.2125094044867889,0.2248814925018989,41840.0,1886.0,70635.0,20206.0,3687.3333333333335,0.8720245133095422,45435.98,0.231565,0.2325997326288069,727.9040764475378,0.3625112977688994,54.0,0
18.0,15885.0,551.0,0.0,30119.48,264.0,0.2965692524382257,0.23174597697768015,2316.0,3975.0,302488.0,23662.0,1323.75,0.8481466640486499,278826.0,0.284784,0.3252974997117367,1069.5813582736496,1.007426899545722,54.0,0
66.0,-2108.42,571.0,27.42,62228.0,-147.0,0.7269146398473263,0.28939629192345406,823.0,-1703.0,297773.0,71696.0,-3561.352624375191,0.8795046889971346,157701.0,0.2667048043288412,0.3601167160646511,-42.93281902728711,0.5625687989610281,57.00997356802115,0
34.73,57211.0,587.0,-25.0,-949.0,573.68,0.198096307075505,0.2891038188839888,-13499.0,446.0,276191.0,95767.0,6148.719154723187,0.5660429505594115,69125.0,0.3462275046854701,0.1426565503547319,-145.08078049658536,1.0708509353208069,55.0,0
38.24,-65970.0,599.47,1.0,13574.0,392.17,0.6585579770308386,0.39787956009586595,3169.19,2447.33,367580.0,17728.0,695.7119801306496,0.7532257540222365,483185.84,0.1389864705433199,0.2461768318696242,1004.3425278042904,0.7261606076749934,55.18862848783709,0
30.0,18662.0,552.95,11.0,28715.0,511.0,0.2864518078766039,0.4274032839526854,3730.0,149.0,94880.0,7676.0,1555.1666666666667,0.8929806884383118,87204.0,0.261715,0.2638703832786698,866.3323772508328,0.8856493691463935,56.0,0
38.51,117845.0,455.0,-10.0,-2254.0,395.0,0.34532682715536367,-0.2034499264310698,11136.0,-3855.0,204231.14,99172.0,8396.382256165809,0.9119749910208136,155355.0,0.281308353889054,0.1281709044945747,2147.3913462575283,0.430614687578922,59.51521527332515,0
46.0,90782.34,481.78,24.0,44563.0,281.0,0.24643523968902867,0.2924353364014179,1632.71,1071.54,20670.0,6849.0,8268.5,0.6635489236069669,13821.0,0.374563,0.34818370833718737,1719.0557838910381,0.35344249940056377,51.0,0
50.0,27279.0,634.0,29.0,14474.0,405.27,0.1014320071614884,0.2502085748159401,1524.0,1279.06,110661.53,46510.0,2273.25,0.646644684799492,71005.0,0.2061628109646888,0.20715351906338195,438.8804704820858,0.3953900763337072,46.0,0
38.92,161915.0,685.0,34.0,28832.2,333.99,0.0631758511129543,-0.2468118665948514,9614.0,2010.0,18973.0,80761.0,1250.0,0.8688740332453142,237469.0,0.1438934223275479,0.0999757785600765,1326.9087334038154,1.0204347744844868,53.0,0
35.0,75376.0,566.7,16.0,19771.11,448.0,0.7454746291843386,0.17398307004775793,1654.0,860.0,5522.0,12731.0,6281.333333333333,0.9102016146101432,4964.0,0.2292910895078208,0.1702407781881528,746.1057713721455,0.1901038693545126,52.599286685803115,0
34.0,25096.0,554.63,14.0,9999.0,312.0,0.28524138720599096,0.4168513557997069,4738.64,1263.0,71332.93,40138.26,2226.649711278747,0.7724700101739357,30181.16,0.243999,0.2091181327784685,215.23157641023732,0.2521030808464634,58.9806489005111,0
32.0,34817.0,606.0,8.0,36726.0,570.0,0.2563830614063498,0.234471781352428,3099.0,669.0,76328.04,110774.0,2901.4166666666665,0.8930420436236163,7601.68,0.228726,0.2587822324943619,1235.7869424730782,0.62238111582494,54.0,0
61.0,68306.0,583.0,39.0,25261.0,441.0,0.0375608964605936,0.594253569743979,6042.3,298.0,24326.0,39069.0,5692.166666666667,0.801794286360831,7514.89,0.22327671195394003,0.2155627725992596,1304.965383611198,0.35825170322387484,60.0,0
44.08,110630.01,587.0,23.0,15911.95,248.0,0.2570349612143499,0.2520384610441041,5049.35,838.0,45657.0,53110.0,9107.147904474103,0.8177284341905207,7795.95,0.2184738377678428,0.21078333609884808,461.24088978667646,0.1442743923215425,40.8,1
24.0,92237.0,539.36,2.0,23747.74,473.82,0.4755624175986784,0.3514774180121199,4257.6,1088.0,91685.27,99055.0,7686.416666666667,0.923623511279254,44061.0,0.253532,0.2765456002695212,766.6109641952073,0.17681778900655484,51.0,0
51.0,49771.91,628.0,26.0,25118.0,473.62,0.26168149576512467,0.1929065129378328,917.0,645.0,25383.49,37802.0,4353.416666666667,0.7948659962608261,4632.0,0.19002349842891456,0.1716838723390577,1344.7016472880414,0.8560836088903212,48.0,0
65.0,66407.0,584.12,42.0,44037.0,412.0,0.2364061288432686,0.3186665179301356,2825.0,1245.6,43020.0,28277.61,5654.567532375297,0.8152557776548154,13322.06,0.249537,0.2761222384388477,1624.2264948282752,0.44165946333504263,59.60476379289087,0
36.76,20071.0,565.0,14.36,12684.0,484.0,0.3345689133513748,0.1793966740372757,5144.1,440.0,93068.0,38320.0,1672.5833333333333,0.8253980572340801,64054.04,0.2335425200000001,0.2478332295249719,502.8612117281425,0.59002214841003,51.0,0
21.0,69356.0,563.43,0.0,28936.22,432.52,0.3075494992572695,0.4834832689131746,1945.0,1580.57,9667.0,61996.0,5653.504166666668,0.9313762919629602,2166.0,0.239457,0.2175211856921156,1128.8117830294893,0.1736312471260234,58.57943758284484,0
33.44,31043.0,536.0,13.0,13424.0,852.0,0.1648517978475679,0.4272706609557036,2254.0,1243.0,52754.0,10360.0,2586.9166666666665,0.4602713584309764,42394.0,0.280424,0.2572740152972625,1786.0941557768401,0.4572997835890227,56.0,0
55.0,184038.31,585.76,32.0,18698.0,1099.0,0.4277876848852618,0.0817340523215344,6909.39,5654.0,239980.0,27790.0,25000.0,0.7676418028148881,212190.0,0.21832336611708258,0.2064501955013329,701.0451019582598,0.0720018040783303,42.400000000000006,1
31.0,34696.59,599.0,5.0,26572.0,189.0,0.5801713272829614,0.3934759121333316,3285.97,95.0,19661.0,15644.0,2852.75,0.7212052651584749,4017.0,0.232072,0.2292878455380897,747.9903767588676,0.3284516262409491,60.38161434686308,0
45.0,81867.0,632.0,23.56,35991.0,390.0,0.2243919717998011,0.291202109838133,5906.99,1142.0,34789.41,4629.0,6842.134295808385,0.9615760878406742,20078.0,0.21377761589036656,0.2231088494343096,1380.307790220469,0.2594903133453727,48.0,0
49.0,79592.0,592.25,25.0,17337.0,290.0,0.1635140381464005,0.47058030912631,1256.0,1395.0,312920.63,36001.0,6632.666666666667,0.729069826894548,354369.0,0.230837,0.2323905541931926,491.1223136005482,0.1177689687808646,51.2,1
28.41,34771.38,589.0,5.0,31671.0,256.0,0.3881664452652395,0.5857337818709185,3160.0,709.0,78311.63,36072.0,3788.8333333333335,0.8435637563957952,39293.44,0.262171,0.24381136715011903,812.5654158283505,0.40118320234325017,74.0,0
39.0,75932.0,591.57,14.0,29901.0,499.48,0.1825249109874367,0.3070592373522517,4763.0,1638.33,109077.72,157337.0,6681.187508197987,0.9664366433701548,71127.0,0.229901,0.2335392216872575,2818.0858506671966,0.5310235180142635,55.73389801253572,0
18.0,160729.0,556.16,0.0,21709.31,462.78,0.3337790627365472,0.2571675657984407,4814.0,1667.0,60765.65,10820.0,10323.076019110671,0.9122160226640194,47782.0,0.240442,0.2640579814663558,778.7893623796523,0.23065725189381311,42.400000000000006,1
27.0,29349.0,570.0,9.0,31897.0,389.0,0.2641389687929943,0.0719280954556733,11187.0,1186.0,56865.0,54858.0,2445.75,0.5459463775764613,18980.92,0.281897,0.3382764,966.1578162701564,0.5888450494621903,54.0,0
36.0,15751.12,575.0,16.0,16449.0,195.0,0.272116971226163,0.0732499625221535,587.0,1172.0,69490.0,143736.0,1250.0,0.6566031594823903,7278.0,0.193949,0.2156286869915251,1098.484181206417,1.384860407989726,52.0,0
25.0,22698.0,611.36,2.08,7604.0,165.0,0.2216575065597782,0.3026516353790942,5851.46,681.0,121192.0,18803.0,1891.5,0.7109753175819017,102389.0,0.177604,0.17808735073367943,284.08995013891774,0.34011411029704525,50.0,0
59.0,118204.89,610.0,37.29,21413.0,383.75,0.2998318044591407,0.5411654235793019,2737.0,303.0,65900.0,15765.0,9832.416666666666,0.6132940460147523,48934.11,0.211413,0.2012746013695579,808.8176985826422,0.1317133351972707,42.621883043429314,1
22.0,28842.0,475.79,1.0,23503.0,255.0,0.4089824110262728,0.294992690597753,2048.0,1157.0,37410.0,12303.0,2403.5,0.6248431898887868,25107.0,0.347503,0.3342798432008018,754.8269443671915,0.3889592821371191,55.0,0
34.0,197755.0,589.0,9.16,23464.0,310.0,0.25355066842326607,0.3806598873841047,1533.0,1145.0,15161.0,45400.0,15170.688085993435,0.76981833394127,7368.0,0.203964,0.2071007063140161,1202.3741023553075,0.11966798432231782,41.6,1
40.906666666666666,80502.0,588.0,19.0,51696.0,451.4,0.2302710467777223,0.2609069604025782,6949.04,253.0,25948.0,87065.0,6596.750806397486,0.6804118290300082,2473.0,0.23944251096423458,0.24043297467725344,1323.70118486021,0.354646043275347,51.0,0
57.0,26541.0,617.0,35.0,28122.0,410.0,0.1124610557166761,0.1188167612684841,3388.0,79.0,117767.0,50710.0,2211.75,0.8729774658903148,67057.0,0.214622,0.2277465617103876,897.8830168969168,0.5913340191689461,46.0,0
21.85,19683.0,578.0,0.0,16797.0,339.0,0.3107121592656096,0.0771145970808973,1128.0,1296.0,29434.65,24542.58,1702.4433333333332,0.8766508953485161,10776.0,0.262797,0.2606824604320592,585.0832039734335,0.7390701123609008,57.0,0
53.0,45788.0,635.0,28.993333333333336,31589.0,86.0,0.2279128675095257,0.3195737935541793,12430.0,3377.0,45816.26,29486.76,3815.6666666666665,0.5640035753445708,23478.0,0.19729875742045763,0.1906701424783407,1274.9241882407964,0.4401292488199038,52.0,0
40.0,16070.0,563.72,17.933333333333334,27411.0,516.33,0.1498378456572485,0.272989871352703,1321.0,1003.0,111554.38,4811.0,1339.1666666666667,0.832984952949092,103702.0,0.2642736967494453,0.2919530508030619,740.5761325663401,0.830050627927572,56.0,0
28.0,42043.0,521.0,6.0,31632.84,470.0,0.2018527604178917,0.1170376016754305,4980.51,6029.0,13431.0,47593.0,2456.561859886087,0.7991830951356714,1357.0,0.31264,0.375168,912.6040172290128,0.4939944123484451,51.0,0
45.0,90083.0,599.15,25.0,27462.0,433.0,0.2436181943783821,0.3213442693713205,1362.0,596.0,72026.0,43396.0,8088.373304118544,0.9165326806528412,28916.25,0.221962,0.197088688486589,1016.5172026872266,0.1930908876507966,43.2,1
42.0,28481.0,618.93,19.53,12820.0,412.0,0.3091065079223098,0.3612449102961707,2701.0,1628.44,15672.03,6641.0,2373.4166666666665,0.7722146281115204,6937.0,0.18182,0.17840908234899527,443.21801256423174,0.360332016107959,57.0,0
32.84,16274.0,597.0,11.0,15725.0,509.13,0.3522878078189121,0.5140464303912863,3453.0,1134.0,317610.0,19193.0,1356.1666666666667,0.5660694993145542,298417.0,0.202225,0.20503046479399092,586.6080734273089,0.8034470247712736,57.0,0
40.0,23174.74,560.0,20.0,21634.0,480.0,0.3718130643324896,0.3191351286892482,5336.0,2204.0,143091.0,57162.0,2099.3333333333335,0.8970956032452401,85929.0,0.2266339999999999,0.2217482834569137,696.514076320813,0.6231360176909416,54.0,0
35.0,78101.0,526.0,12.0,20555.2,345.0,0.1645513663415042,0.156237431412694,3210.0,212.0,41902.41,8541.0,6508.416666666667,0.5266906057329009,19905.0,0.236215,0.2380787531085732,556.262053626886,0.138476391384523,49.0,0
39.68,-39328.0,552.49,3.0,763.0,502.0,0.7355813236521426,-0.0846932365656428,4657.46,1062.0,89179.12,-61831.0,3539.44748939635,0.5804020398984904,248775.0,0.3177369129285792,0.3349627031985853,320.3457411049892,0.7387774899570274,67.06166071427342,0
49.023999999999994,72748.64,613.0,26.0,10034.0,459.04,0.217422470527538,0.30301257481025545,15952.0,207.0,36020.0,48017.2,6036.166666666667,0.7719929747789972,8367.05,0.2185339999999999,0.21110855258202516,246.07372130416945,0.16384525208471337,42.27368688674177,1
22.0,-45090.0,713.0,57.0,-16272.0,393.0,0.3294739596357792,-0.3900184954357906,-6517.0,-2895.0,-96577.0,80918.0,2869.9133628825593,0.751667853503639,-22131.1,0.2832533247271619,0.2604474735158292,813.9964404553523,0.381057880790976,51.55969213500221,1
25.0,15000.0,571.01,3.43,23732.75,369.39,0.2521240615512209,0.238207171545896,2582.0,994.0,47738.73,14099.0,1250.0,0.7593092150133092,36531.77,0.25256968884861414,0.2720351532387511,764.514698946991,0.8184723892687147,54.51,0
59.59,49341.0,631.0,38.0,33548.0,377.99,0.23488361174108394,0.256680767691853,4896.0,923.0,81454.0,40368.02,4111.75,0.6523812042566864,45067.21,0.21586255694508194,0.20914714015700547,1394.3922041810397,0.4902459329862691,51.0,0
61.0,123627.0,440.0,30.0,-18548.0,-305.0,0.5047989634237842,0.0759736602958251,2232.0,4063.0,28782.0,75826.0,5107.229775113254,0.6882746310254387,203033.0,0.2078489396748252,0.0762889172981358,-329.3971106070989,0.8929058163029842,71.74773774819108,0
38.0,134138.77,607.0,15.49,19552.0,504.23,0.0523118629426809,0.389597131520311,6125.85,3367.0,116970.43,12852.0,8971.583333333334,0.7799050252515152,103187.67,0.251052,0.2646463692156646,599.8958382094726,0.1392729744278876,41.719710520038504,1
47.0,179664.0,589.0,28.0,21380.0,533.2,0.5807796947546544,0.3863901664766297,20058.0,1045.0,50021.0,51416.0,8772.416666666666,0.615821421318829,10869.0,0.20188,0.2020893703285207,1090.3357494054117,0.1579829553859134,42.400000000000006,1
43.0,81136.0,575.0,22.0,21411.25,395.0,0.3111495824061551,0.309090165557094,4825.0,1468.25,99623.0,149347.0,6761.333333333333,0.8386998395026757,19344.0,0.223263,0.1993348035321067,699.730095972257,0.1292815003527125,42.400000000000006,1
4.0,19806.0,439.0,29.0,27652.69,456.46,0.2073829611612442,0.1973897536046715,-7076.0,-2839.0,121261.0,25797.0,9912.856186539026,0.8516707833057708,-260330.0,0.3590659757961068,0.3247286240353104,1279.7433290975491,0.24637307847034232,34.07046884540134,1
55.0,97893.28,754.0,25.0,35962.0,227.0,0.8585434692593188,0.30388170748734217,3686.0,2410.0,394710.0,64200.0,4429.506949917718,0.7267507032526044,-316543.0,0.320409996692523,0.2221234465002956,-573.3022954011442,0.6354786898030429,55.605889272245186,1
34.0,23559.0,598.0,11.0,52609.0,425.0,0.34911182794804063,0.4533426767347726,924.0,1543.0,23710.0,8274.0,1963.25,0.9059991334785186,7922.6,0.288609,0.2736260532939226,1355.197823419842,0.9067606384412796,60.0,0
32.0,39808.0,619.0,7.0,15988.61,494.8,0.074351710109728,0.2451303995104611,6266.0,1722.0,40123.0,10880.0,3317.3333333333335,0.6424503204515528,27047.07,0.213527,0.1708216,448.8141479313021,0.2453217889664295,39.2,1
50.0,18659.12,598.8,27.04,16282.0,355.0,0.0876366678669921,0.1910627607510301,8849.0,4164.0,71576.0,29120.0,1571.3333333333333,0.7505187272516017,34571.13,0.211282,0.2169003696345935,619.2091246978977,0.6199888362523744,51.0,0
36.4,170169.07,715.0,27.57,24665.0,209.0,0.2237216443087221,0.2700118977985564,-3795.0,2043.0,164774.86,-35708.0,14215.99782797952,0.7716594425058466,358473.0,0.1526281550647692,0.0923271572060446,1315.9973117891857,0.19070693637478683,31.82467932322976,1
34.11,80085.0,530.0,10.0,21534.0,790.0,0.279642259180391,0.25449707865621213,899.0,912.0,96053.0,35862.0,6673.75,0.8183612129654719,70629.85,0.251534,0.2297540505676396,689.9062452617519,0.19907715767581088,40.8,1
50.0,22787.0,627.0,25.0,20061.0,328.0,0.23446567373085297,0.217880109749415,3563.0,2273.0,109630.0,150658.0,1898.9166666666667,0.7535327114588186,2918.0,0.211561,0.1874472358052462,517.5796301991437,0.4452958073633968,51.0,0
30.0,30579.0,471.0,49.0,27180.24,388.0,0.4034602989850597,-0.0936412603621055,-5200.0,-5549.0,-108944.0,7544.0,4959.440394848616,0.8335372935580544,-149668.0,0.3332242539625704,0.2004673780703231,1010.5415612086208,0.2611316585595457,75.61110591576586,0
31.0,28723.73,442.0,14.0,64902.0,359.0,-0.1231819668025884,0.4619732581809936,-7600.0,5313.0,152414.4,30530.0,11464.654002668412,1.140261433654183,-322680.0,0.2621292641472581,0.397047840923151,739.8863119297594,0.09480909109231092,74.34162700502323,0
70.0,-52767.0,703.0,14.37,-1395.0,480.0,0.6530237599983981,0.4823533968049862,8221.21,-2224.0,173775.0,21651.0,4161.333333333333,0.9816812265878208,1116683.0,0.1484003942754158,0.366516680203573,-721.9682751388821,0.23581521905800507,56.982262228695475,1
30.0,26960.0,603.0,7.0,12517.0,454.0,0.1656594341635739,0.3996098167022324,14928.0,3283.0,82498.0,34140.0,2246.6666666666665,0.8055587781089373,48358.0,0.196017,0.199492671000925,464.85307451554974,0.4089850480039539,52.0,0
42.81,81647.0,633.79,32.0,25536.63,879.0,0.1186474028636012,0.2004142597867522,-15754.0,8687.0,33399.0,67215.0,6056.08210288641,0.780627477913446,181732.0,0.1544669554946499,0.3382762205201408,1059.94774771022,0.4946480053912581,50.43279710149067,0
78.0,51404.0,710.0,25.25,43634.0,779.0,0.0608261911234042,0.5243521926820823,10116.0,-3167.0,356085.0,4959.0,9427.28285372052,0.5447137866297606,184755.0,0.3120678226467946,0.1258726954388705,872.5480580754057,-0.326984333363752,52.38335025979352,0
47.0,175236.0,482.0,25.0,27512.0,461.0,0.2786004815545762,0.603567558031183,14151.0,1959.19,270652.0,70745.0,14603.0,0.8304308215142179,199907.0,0.281512,0.2651453234784152,935.6123168883954,0.14203359981634367,41.6,1
39.0,101044.0,615.0,16.0,16614.53,247.0,0.1294703956644828,0.3055002033203792,5732.0,943.0,86766.0,29039.0,8420.333333333334,0.76500506681918,56609.34,0.193196,0.1612462201632843,552.7909914425443,0.0949832933901125,39.2,1
41.0,40358.0,619.0,16.0,10669.0,367.0,0.0315061591924497,0.4605800971978807,2366.0,1621.52,74230.51,6591.0,3363.1666666666665,0.7168671103488802,59741.0,0.206169,0.2249866953285365,289.3313582183912,0.27561220488600685,52.0,0
55.27,63122.0,648.27,34.0,18914.0,373.0,0.1956908662789235,0.2019388641808749,975.0,893.0,49916.0,6340.0,5260.166666666667,0.8171702501959379,43576.0,0.1659139999999999,0.1637621589054007,929.49184241671,0.2476141774500256,50.0,0
38.1,140216.0,587.39,14.0,13335.0,411.0,0.1487520299112135,0.2791826270709938,5262.49,1225.03,43330.0,115451.0,11684.666666666666,0.8505544560832755,9989.0,0.199835,0.2184943725894478,437.2674639980997,0.10673639371221182,40.84000000000001,1
44.83,120353.0,511.0,24.0,29192.94,354.6,0.2884209776554396,0.347473564385283,1280.0,1833.82,23089.96,42977.0,10029.416666666666,0.6048642071422698,3694.0,0.283513,0.2643022065951527,1010.1652917579966,0.1324837629111404,57.364396498986146,0
37.0,41312.0,545.0,12.0,33118.27,850.0,0.4654173336470175,0.43515776610750045,3994.0,520.0,84698.0,14701.0,3442.6666666666665,0.762883096385097,69997.0,0.248789,0.2660269447579181,1473.7820835242503,0.7173333020030102,60.0,0
37.0,57679.0,403.0,11.58,18371.0,460.04,0.3055366930825166,0.2267465864672026,4677.86,1020.74,39359.0,11556.0,4806.583333333333,0.8579336942705631,27803.0,0.3318709999999999,0.3420474117281415,582.6150190865753,0.444890871353652,51.59439099712038,0
52.86,35808.0,611.0,33.0,53571.0,268.0,0.3151604320864324,0.22734909567767703,1099.0,790.0,100845.0,38596.0,2984.0,0.7536153410412141,62249.0,0.223071,0.2155212154807396,2835.1522454662763,1.0399303771669828,48.0,0
46.31,61971.0,494.0,26.0,24754.0,484.66,0.5205736940555182,0.2329192337367846,965.0,359.0,103736.0,15580.68,5164.25,0.8140619277645225,99941.0,0.322754,0.286708826992614,641.5218098052745,0.2539520875368824,54.0,0
79.0,42192.0,581.51,49.0,52586.0,436.84,0.7123794664786149,0.2009275684604769,12321.0,3903.0,36004.0,103786.0,-2538.7935433738903,0.7856024619875552,24547.0,0.252175,0.2864879687918895,894.1997473627306,0.9780717790192028,32.49419252790622,1
